MC5;
time/s;Fluo/V;P700 deltaI/I x10³;
92.560;0.2753;0.8038;
92.580;0.2753;0.8530;
92.600;0.2737;0.8776;
92.620;0.2737;0.8735;
92.640;0.2737;0.9309;
92.660;0.2782;0.9268;
92.680;0.2782;0.9719;
92.700;0.2824;1.0334;
92.720;0.2824;1.0047;
92.740;0.2824;1.0826;
92.760;0.2816;1.1975;
92.780;0.2816;1.1483;
92.800;0.2709;1.1893;
92.820;0.2709;1.2426;
92.840;0.2709;1.3123;
92.860;0.2828;1.2795;
92.880;0.2828;1.3205;
92.900;0.2782;1.3574;
92.920;0.2782;1.3328;
92.940;0.2782;1.4722;
92.960;0.2763;1.4394;
92.980;0.2763;1.4845;
93.000;0.2752;1.5132;
93.020;0.2752;1.5255;
93.040;0.2752;1.5748;
93.060;0.2782;1.5912;
93.080;0.2782;1.5625;
93.100;0.2763;1.6158;
93.120;0.2763;1.6773;
93.140;0.2763;1.7101;
93.160;0.2817;1.7675;
93.180;0.2817;1.7675;
93.200;0.2689;1.7757;
93.220;0.2689;1.8085;
93.240;0.2689;1.8741;
93.260;0.2813;1.8413;
93.280;0.2813;1.8413;
93.300;0.2822;1.8290;
93.320;0.2822;1.9849;
93.340;0.2822;1.9726;
93.360;0.2741;1.9233;
93.380;0.2741;1.9520;
93.400;0.2792;2.0013;
93.420;0.2792;1.9685;
93.440;0.2792;2.0587;
93.460;0.2810;2.0669;
93.480;0.2810;2.0587;
93.500;0.2782;1.9479;
93.520;0.2782;2.0136;
93.540;0.2782;2.0874;
93.560;0.2810;2.0669;
93.580;0.2810;2.0669;
93.600;0.2842;2.0915;
93.620;0.2842;2.1079;
93.640;0.2842;2.1489;
93.660;0.2824;2.1776;
93.680;0.2824;2.1858;
93.700;0.2821;2.2022;
93.720;0.2821;2.2391;
93.740;0.2821;2.1612;
93.760;0.2880;2.2063;
93.780;0.2880;2.2883;
93.800;0.2798;2.2309;
93.820;0.2798;2.2678;
93.840;0.2798;2.2514;
93.860;0.2836;2.2883;
93.880;0.2836;2.3047;
93.900;0.2842;2.2637;
93.920;0.2842;2.3170;
93.940;0.2842;2.2924;
93.960;0.2796;2.2719;
93.980;0.2796;2.3252;
94.000;0.2940;2.3375;
94.020;0.2940;2.3170;
94.040;0.2940;2.4073;
94.060;0.2776;2.3621;
94.080;0.2776;2.3498;
94.100;0.2845;2.4155;
94.120;0.2845;2.3416;
94.140;0.2845;2.3457;
94.160;0.2735;2.3703;
94.180;0.2735;2.3826;
94.200;0.2821;2.4031;
94.220;0.2821;2.3867;
94.240;0.2821;2.3252;
94.260;0.2834;2.3662;
94.280;0.2834;2.4278;
94.300;0.2767;2.4483;
94.320;0.2767;2.3744;
94.340;0.2767;2.3785;
94.360;0.2779;2.4237;
94.380;0.2779;2.4852;
94.400;0.2827;2.4442;
94.420;0.2827;2.3826;
94.440;0.2827;2.3662;
94.460;0.2837;2.4196;
94.480;0.2837;2.4319;
94.500;0.2817;2.4319;
94.520;0.2817;2.4114;
94.540;0.2817;2.3990;
94.560;0.2891;2.3867;
94.580;0.2891;2.4114;
94.600;0.2854;2.4688;
94.620;0.2854;2.4196;
94.640;0.2854;2.4442;
94.660;0.2737;2.4811;
94.680;0.2737;2.5303;
94.700;0.2770;2.5180;
94.720;0.2770;2.4237;
94.740;0.2770;2.4811;
94.760;0.2798;2.5016;
94.780;0.2798;2.4401;
94.800;0.2828;2.4852;
94.820;0.2828;2.5057;
94.840;0.2828;2.4524;
94.860;0.2798;2.5303;
94.880;0.2798;2.5016;
94.900;0.2856;2.5016;
94.920;0.2856;2.4524;
94.940;0.2856;2.4442;
94.960;0.2825;2.5672;
94.980;0.2825;2.4647;
95.000;0.2888;2.4852;
95.020;0.2888;2.4975;
95.040;0.2888;2.5139;
95.060;0.2802;2.5590;
95.080;0.2802;2.4524;
95.100;0.2827;2.5180;
95.120;0.2827;2.4934;
95.140;0.2827;2.4893;
95.160;0.2827;2.4852;
95.180;0.2827;2.4852;
95.200;0.2814;2.4811;
95.220;0.2814;2.5303;
95.240;0.2814;2.5098;
95.260;0.2698;2.5713;
95.280;0.2698;2.5344;
95.300;0.2862;2.5303;
95.320;0.2862;2.5918;
95.340;0.2862;2.5385;
95.360;0.2828;2.5180;
95.380;0.2828;2.5467;
95.400;0.2790;2.6082;
95.420;0.2790;2.5631;
95.440;0.2790;2.6287;
95.460;0.2866;2.5508;
95.480;0.2866;2.5754;
95.500;0.2778;2.5221;
95.520;0.2778;2.5918;
95.540;0.2778;2.5959;
95.560;0.2825;2.5836;
95.580;0.2825;2.4770;
95.600;0.2865;2.6328;
95.620;0.2865;2.6287;
95.640;0.2865;2.5549;
95.660;0.2753;2.6451;
95.680;0.2753;2.5508;
95.700;0.2850;2.5836;
95.720;0.2850;2.5426;
95.740;0.2850;2.5754;
95.760;0.2814;2.5426;
95.780;0.2814;2.5836;
95.800;0.2769;2.5959;
95.820;0.2769;2.6287;
95.840;0.2769;2.5672;
95.860;0.2872;2.5959;
95.880;0.2872;2.5836;
95.900;0.2843;2.6287;
95.920;0.2843;2.6000;
95.940;0.2843;2.5877;
95.960;0.2842;2.5795;
95.980;0.2842;2.5795;
96.000;0.2859;2.6123;
96.020;0.2859;2.5098;
96.040;0.2859;2.5959;
96.060;0.2814;2.5303;
96.080;0.2814;2.6164;
96.100;0.2782;2.5508;
96.120;0.2782;2.6328;
96.140;0.2782;2.5672;
96.160;0.2746;2.6082;
96.180;0.2746;2.5918;
96.200;0.2811;2.6574;
96.220;0.2811;2.6000;
96.240;0.2811;2.5795;
96.260;0.2917;2.6082;
96.280;0.2917;2.5590;
96.300;0.2688;2.6000;
96.320;0.2688;2.5508;
96.340;0.2688;2.5467;
96.360;0.2793;2.6082;
96.380;0.2793;2.6369;
96.400;0.2851;2.6328;
96.420;0.2851;2.5959;
96.440;0.2851;2.6574;
96.460;0.2842;2.6246;
96.480;0.2842;2.6410;
96.500;0.2759;2.6328;
96.520;0.2759;2.6164;
96.540;0.2759;2.6205;
96.560;0.2837;2.6287;
96.580;0.2837;2.6287;
96.600;0.2740;2.6533;
96.620;0.2740;2.6410;
96.640;0.2740;2.5549;
96.660;0.2788;2.6820;
96.680;0.2788;2.6205;
96.700;0.2787;2.6000;
96.720;0.2787;2.5508;
96.740;0.2787;2.5713;
96.760;0.2848;2.6533;
96.780;0.2848;2.6697;
96.800;0.2837;2.6082;
96.820;0.2837;2.6041;
96.840;0.2837;2.6410;
96.860;0.2912;2.6533;
96.880;0.2912;2.6738;
96.900;0.2846;2.6246;
96.920;0.2846;2.6328;
96.940;0.2846;2.6041;
96.960;0.2882;2.5795;
96.980;0.2882;2.5836;
97.000;0.2807;2.6451;
97.020;0.2807;2.6041;
97.040;0.2807;2.6984;
97.060;0.2770;2.6902;
97.080;0.2770;2.6205;
97.100;0.2814;2.6246;
97.120;0.2814;2.6287;
97.140;0.2814;2.6697;
97.160;0.2869;2.6697;
97.180;0.2869;2.5631;
97.200;0.2868;2.6410;
97.220;0.2868;2.6205;
97.240;0.2868;2.6861;
97.260;0.2781;2.6902;
97.280;0.2781;2.6041;
97.300;0.2799;2.6492;
97.320;0.2799;2.5877;
97.340;0.2799;2.6738;
97.360;0.2799;2.6738;
97.380;0.2798;2.6738;
97.400;0.2798;2.6738;
97.420;0.2796;2.6697;
97.440;0.2795;2.6697;
97.460;0.2795;2.6697;
97.480;0.2793;2.6697;
97.500;0.2792;2.6656;
97.520;0.2792;2.6656;
97.540;0.2790;2.6656;
97.560;0.2788;2.6656;
97.580;0.2788;2.6615;
97.600;0.2787;2.6615;
97.620;0.2785;2.6615;
97.640;0.2785;2.6615;
97.660;0.2784;2.6574;
97.680;0.2782;2.6574;
97.700;0.2782;2.6574;
97.720;0.2781;2.6574;
97.740;0.2779;2.6533;
97.760;0.2779;2.6533;
97.780;0.2778;2.6533;
97.800;0.2776;2.6533;
97.820;0.2776;2.6492;
97.840;0.2775;2.6492;
97.860;0.2773;2.6492;
97.880;0.2773;2.6492;
97.900;0.2772;2.6451;
97.920;0.2770;2.6451;
97.940;0.2770;2.6451;
97.960;0.2769;2.6451;
97.980;0.2767;2.6410;
98.000;0.2767;2.6410;
98.020;0.2766;2.6410;
98.040;0.2766;2.6410;
98.060;0.2756;2.6902;
98.080;0.2759;2.6287;
98.100;0.2868;2.6492;
98.120;0.2868;2.6656;
98.140;0.2828;2.6369;
98.160;0.2792;2.6574;
98.180;0.2792;2.6410;
98.200;0.2775;2.6041;
98.220;0.2776;2.6287;
98.240;0.4255;3.4899;
98.260;0.9356;4.4208;
98.280;0.9762;4.1953;
98.300;1.0055;2.9978;
98.320;1.0517;1.6117;
98.340;1.0813;1.0621;
98.360;1.1062;0.4839;
98.380;1.1209;0.3609;
98.400;1.1184;0.3609;
98.420;1.1194;0.3076;
98.440;1.1232;0.1763;
98.460;1.1252;0.0164;
98.480;1.1259;0.1271;
98.500;0.6523;0.1476;
98.520;0.6531;0.1640;
98.540;0.6184;0.1763;
98.560;0.5813;0.2830;
98.580;0.5813;0.2748;
98.600;0.5533;0.3117;
98.620;0.5533;0.3240;
98.640;0.5490;0.2994;
98.660;0.5443;0.3404;
98.680;0.5444;0.3773;
98.700;0.5281;0.3814;
98.720;0.5290;0.3158;
98.740;0.5226;0.3568;
98.760;0.5157;0.4183;
98.780;0.5157;0.3527;
98.800;0.5101;0.4224;
98.820;0.5104;0.3650;
98.840;0.5096;0.4019;
98.860;0.5092;0.4429;
98.880;0.5098;0.4265;
98.900;0.5105;0.4265;
98.920;0.5105;0.4798;
98.940;0.5067;0.4552;
98.960;0.5040;0.4798;
98.980;0.5041;0.4552;
99.000;0.4857;0.4511;
99.020;0.4853;0.4429;
99.040;0.4884;0.4839;
99.060;0.4913;0.4388;
99.080;0.4916;0.4552;
99.100;0.4866;0.4511;
99.120;0.4864;0.4429;
99.140;0.4847;0.4183;
99.160;0.4824;0.4634;
99.180;0.4834;0.4511;
99.200;0.4785;0.4675;
99.220;0.4786;0.4552;
99.240;0.4762;0.4429;
99.260;0.4730;0.5454;
99.280;0.4725;0.4962;
99.300;0.4664;0.5044;
99.320;0.4666;0.5413;
99.340;0.4634;0.4921;
99.360;0.4605;0.5290;
99.380;0.4612;0.5126;
99.400;0.4615;0.4224;
99.420;0.4620;0.4798;
99.440;0.4632;0.4552;
99.460;0.4650;0.4921;
99.480;0.4654;0.4839;
99.500;0.4521;0.4757;
99.520;0.4524;0.4880;
99.540;0.4505;0.5167;
99.560;0.4484;0.4921;
99.580;0.4484;0.4962;
99.600;0.4586;0.4880;
99.620;0.4585;0.5167;
99.640;0.4585;0.5167;
99.660;0.4492;0.5208;
99.680;0.4397;0.5249;
99.700;0.4304;0.5331;
99.720;0.4211;0.5372;
99.740;0.4118;0.5413;
99.760;0.4023;0.5454;
99.780;0.3930;0.5495;
99.800;0.3837;0.5577;
99.820;0.3742;0.5618;
99.840;0.3649;0.5659;
99.860;0.3649;0.5659;
99.880;0.3649;0.5700;
99.900;0.3504;0.5085;
99.920;0.3504;0.5905;
99.940;0.3477;0.5741;
99.960;0.3477;0.5741;
99.980;0.3477;0.5700;
100.000;0.3471;0.5208;
100.020;0.3471;0.4921;
100.040;0.3312;0.5167;
100.060;0.3312;0.5905;
100.080;0.3312;0.5946;
100.100;0.3469;0.4511;
100.120;0.3469;0.5536;
100.140;0.3443;0.5044;
100.160;0.3443;0.5700;
100.180;0.3443;0.5003;
100.200;0.3373;0.5331;
100.220;0.3373;0.5372;
100.240;0.3339;0.5126;
100.260;0.3339;0.5536;
100.280;0.3339;0.4470;
100.300;0.3469;0.5454;
100.320;0.3469;0.5577;
100.340;0.3463;0.5372;
100.360;0.3463;0.5577;
100.380;0.3463;0.5126;
100.400;0.3436;0.5659;
100.420;0.3436;0.5864;
100.440;0.3353;0.5536;
100.460;0.3353;0.4962;
100.480;0.3353;0.6274;
100.500;0.3362;0.5577;
100.520;0.3362;0.5536;
100.540;0.3356;0.5495;
100.560;0.3356;0.4224;
100.580;0.3356;0.5413;
100.600;0.3448;0.5454;
100.620;0.3448;0.5167;
100.640;0.3350;0.5454;
100.660;0.3350;0.4634;
100.680;0.3350;0.4962;
100.700;0.3378;0.5044;
100.720;0.3378;0.4921;
100.740;0.3301;0.6438;
100.760;0.3301;0.4798;
100.780;0.3301;0.5495;
100.800;0.3408;0.5044;
100.820;0.3408;0.5536;
100.840;0.3378;0.6110;
100.860;0.3378;0.5044;
100.880;0.3378;0.4839;
100.900;0.3341;0.5700;
100.920;0.3341;0.5782;
100.940;0.3356;0.5372;
100.960;0.3356;0.4839;
100.980;0.3356;0.5290;
101.000;0.3280;0.5249;
101.020;0.3280;0.5823;
101.040;0.3353;0.5618;
101.060;0.3353;0.5126;
101.080;0.3353;0.5454;
101.100;0.3323;0.5618;
101.120;0.3323;0.5700;
101.140;0.3251;0.5249;
101.160;0.3251;0.4880;
101.180;0.3251;0.5577;
101.200;0.3375;0.5085;
101.220;0.3375;0.5372;
101.240;0.3307;0.5577;
101.260;0.3307;0.4265;
101.280;0.3307;0.5536;
101.300;0.3246;0.4962;
101.320;0.3246;0.5823;
101.340;0.3365;0.5085;
101.360;0.3365;0.4634;
101.380;0.3365;0.5536;
101.400;0.3262;0.5249;
101.420;0.3262;0.4962;
101.440;0.3211;0.5372;
101.460;0.3211;0.4839;
101.480;0.3211;0.5413;
101.500;0.3335;0.5208;
101.520;0.3335;0.5249;
101.540;0.3277;0.4962;
101.560;0.3277;0.5618;
101.580;0.3277;0.5495;
101.600;0.3245;0.5536;
101.620;0.3245;0.5577;
101.640;0.3242;0.4962;
101.660;0.3242;0.5454;
101.680;0.3242;0.5782;
101.700;0.3239;0.5331;
101.720;0.3239;0.5823;
101.740;0.3214;0.5536;
101.760;0.3214;0.5290;
101.780;0.3214;0.6274;
101.800;0.3251;0.5044;
101.820;0.3251;0.4716;
101.840;0.3306;0.4675;
101.860;0.3306;0.5454;
101.880;0.3306;0.6274;
101.900;0.3368;0.5372;
101.920;0.3368;0.5085;
101.940;0.3336;0.5659;
101.960;0.3336;0.5208;
101.980;0.3336;0.4962;
102.000;0.3213;0.5249;
102.020;0.3213;0.4634;
102.040;0.3226;0.5413;
102.060;0.3226;0.5085;
102.080;0.3226;0.5700;
102.100;0.3204;0.4429;
102.120;0.3204;0.4798;
102.140;0.3213;0.4798;
102.160;0.3213;0.5946;
102.180;0.3213;0.5085;
102.200;0.3262;0.4470;
102.220;0.3262;0.5208;
102.240;0.3254;0.5413;
102.260;0.3254;0.5372;
102.280;0.3254;0.5003;
102.300;0.3161;0.4798;
102.320;0.3161;0.5413;
102.340;0.3234;0.5249;
102.360;0.3234;0.5126;
102.380;0.3234;0.5495;
102.400;0.3242;0.5290;
102.420;0.3242;0.5331;
102.440;0.3168;0.4388;
102.460;0.3168;0.5864;
102.480;0.3168;0.5782;
102.500;0.3184;0.4962;
102.520;0.3184;0.5167;
102.540;0.3208;0.5618;
102.560;0.3208;0.4757;
102.580;0.3208;0.5536;
102.600;0.3168;0.5044;
102.620;0.3168;0.4634;
102.640;0.3237;0.4880;
102.660;0.3237;0.5536;
102.680;0.3237;0.4716;
102.700;0.3181;0.5126;
102.720;0.3181;0.5372;
102.740;0.3104;0.5331;
102.760;0.3104;0.5044;
102.780;0.3104;0.4962;
102.800;0.3179;0.5659;
102.820;0.3179;0.5249;
102.840;0.3245;0.5782;
102.860;0.3245;0.5331;
102.880;0.3245;0.5536;
102.900;0.3202;0.5085;
102.920;0.3202;0.5413;
102.940;0.3225;0.5003;
102.960;0.3225;0.4716;
102.980;0.3225;0.4962;
103.000;0.3197;0.5372;
103.020;0.3197;0.5618;
103.040;0.3164;0.5085;
103.060;0.3164;0.4347;
103.080;0.3164;0.5823;
103.100;0.3139;0.5454;
103.120;0.3139;0.5782;
103.140;0.3172;0.5208;
103.160;0.3172;0.4839;
103.180;0.3172;0.5495;
103.200;0.3211;0.5331;
103.220;0.3211;0.5864;
103.240;0.3094;0.5003;
103.260;0.3094;0.5167;
103.280;0.3094;0.5454;
103.300;0.3216;0.5454;
103.320;0.3216;0.5946;
103.340;0.3239;0.5741;
103.360;0.3239;0.5085;
103.380;0.3239;0.4511;
103.400;0.3036;0.5659;
103.420;0.3036;0.6028;
103.440;0.3149;0.5372;
103.460;0.3149;0.4306;
103.480;0.3149;0.5167;
103.500;0.3120;0.5249;
103.520;0.3120;0.5249;
103.540;0.3167;0.5454;
103.560;0.3167;0.5167;
103.580;0.3167;0.5167;
103.600;0.3135;0.5249;
103.620;0.3135;0.4880;
103.640;0.3126;0.4757;
103.660;0.3126;0.4675;
103.680;0.3126;0.5167;
103.700;0.3150;0.5618;
103.720;0.3150;0.5659;
103.740;0.3141;0.5126;
103.760;0.3141;0.5495;
103.780;0.3141;0.4757;
103.800;0.3095;0.5864;
103.820;0.3095;0.5331;
103.840;0.3094;0.5208;
103.860;0.3094;0.5864;
103.880;0.3094;0.5659;
103.900;0.3124;0.4839;
103.920;0.3124;0.5126;
103.940;0.3168;0.5659;
103.960;0.3168;0.5864;
103.980;0.3168;0.5167;
104.000;0.3170;0.5044;
104.020;0.3170;0.5495;
104.040;0.3132;0.5454;
104.060;0.3132;0.6438;
104.080;0.3132;0.5577;
104.100;0.3104;0.5372;
104.120;0.3104;0.4798;
104.140;0.3040;0.5454;
104.160;0.3040;0.4921;
104.180;0.3040;0.5864;
104.200;0.3181;0.5372;
104.220;0.3181;0.5003;
104.240;0.3042;0.4839;
104.260;0.3042;0.5495;
104.280;0.3042;0.5044;
104.300;0.3111;0.5044;
104.320;0.3111;0.5290;
104.340;0.3147;0.5331;
104.360;0.3147;0.5372;
104.380;0.3147;0.5167;
104.400;0.3141;0.5782;
104.420;0.3141;0.5331;
104.440;0.3097;0.4839;
104.460;0.3097;0.5167;
104.480;0.3097;0.5700;
104.500;0.3088;0.4880;
104.520;0.3088;0.5618;
104.540;0.3083;0.5085;
104.560;0.3083;0.5290;
104.580;0.3083;0.5249;
104.600;0.3046;0.5782;
104.620;0.3046;0.4962;
104.640;0.3068;0.5577;
104.660;0.3068;0.5003;
104.680;0.3068;0.4798;
104.700;0.3022;0.5003;
104.720;0.3022;0.5208;
104.740;0.3036;0.5003;
104.760;0.3036;0.4962;
104.780;0.3036;0.5618;
104.800;0.3051;0.5495;
104.820;0.3051;0.5454;
104.840;0.2982;0.5413;
104.860;0.2982;0.5331;
104.880;0.2982;0.5454;
104.900;0.3168;0.5700;
104.920;0.3168;0.5372;
104.940;0.2996;0.5290;
104.960;0.2996;0.4839;
104.980;0.2996;0.5905;
105.000;0.3042;0.5700;
105.020;0.3042;0.5331;
105.040;0.3042;0.5208;
105.060;0.3042;0.5618;
105.080;0.3042;0.5208;
105.100;0.3094;0.5823;
105.120;0.3094;0.5987;
105.140;0.2987;0.4962;
105.160;0.2987;0.4552;
105.180;0.2987;0.6028;
105.200;0.3025;0.5618;
105.220;0.3025;0.5413;
105.240;0.3043;0.5249;
105.260;0.3043;0.4798;
105.280;0.3043;0.5003;
105.300;0.3024;0.5618;
105.320;0.3024;0.5741;
105.340;0.3016;0.5987;
105.360;0.3016;0.5372;
105.380;0.3016;0.4593;
105.400;0.3089;0.5208;
105.420;0.3089;0.5741;
105.440;0.3027;0.5290;
105.460;0.3027;0.5044;
105.480;0.3027;0.6110;
105.500;0.3078;0.5536;
105.520;0.3078;0.5290;
105.540;0.3095;0.5249;
105.560;0.3095;0.5372;
105.580;0.3095;0.4962;
105.600;0.3074;0.4921;
105.620;0.3074;0.5659;
105.640;0.3037;0.5044;
105.660;0.3037;0.6192;
105.680;0.3037;0.5372;
105.700;0.3121;0.5167;
105.720;0.3121;0.5290;
105.740;0.3080;0.5372;
105.760;0.3080;0.5249;
105.780;0.3080;0.5659;
105.800;0.3112;0.4552;
105.820;0.3112;0.5167;
105.840;0.3054;0.5208;
105.860;0.3054;0.5782;
105.880;0.3054;0.4921;
105.900;0.3094;0.5905;
105.920;0.3094;0.5085;
105.940;0.3077;0.5700;
105.960;0.3077;0.5454;
105.980;0.3077;0.5577;
106.000;0.3037;0.5167;
106.020;0.3037;0.4921;
106.040;0.2949;0.5782;
106.060;0.2949;0.5331;
106.080;0.2949;0.5782;
106.100;0.3043;0.4798;
106.120;0.3043;0.5864;
106.140;0.2991;0.5372;
106.160;0.2991;0.5577;
106.180;0.2991;0.4839;
106.200;0.2998;0.5905;
106.220;0.2998;0.5536;
106.240;0.2998;0.5987;
106.260;0.2998;0.5290;
106.280;0.2998;0.5577;
106.300;0.2970;0.5372;
106.320;0.2970;0.5167;
106.340;0.3037;0.5536;
106.360;0.3037;0.5208;
106.380;0.3037;0.5577;
106.400;0.2975;0.5741;
106.420;0.2975;0.5126;
106.440;0.2984;0.5372;
106.460;0.2984;0.5577;
106.480;0.2984;0.6069;
106.500;0.3059;0.5044;
106.520;0.3059;0.4962;
106.540;0.3033;0.6356;
106.560;0.3033;0.4511;
106.580;0.3033;0.5372;
106.600;0.2949;0.4839;
106.620;0.2949;0.5372;
106.640;0.3054;0.5003;
106.660;0.3054;0.4470;
106.680;0.3054;0.4921;
106.700;0.3004;0.5577;
106.720;0.3004;0.5741;
106.740;0.2935;0.5577;
106.760;0.2935;0.5085;
106.780;0.2935;0.5003;
106.800;0.3001;0.5577;
106.820;0.3001;0.5372;
106.840;0.3010;0.5577;
106.860;0.3010;0.5249;
106.880;0.3010;0.6110;
106.900;0.2853;0.5659;
106.920;0.2853;0.5946;
106.940;0.2900;0.5331;
106.960;0.2900;0.5536;
106.980;0.2900;0.5003;
107.000;0.2944;0.5782;
107.020;0.2944;0.5618;
107.040;0.3072;0.5700;
107.060;0.3072;0.5167;
107.080;0.3072;0.5536;
107.100;0.2921;0.5249;
107.120;0.2921;0.5946;
107.140;0.2962;0.5495;
107.160;0.2962;0.4716;
107.180;0.2962;0.5290;
107.200;0.2888;0.4552;
107.220;0.2888;0.5290;
107.240;0.3004;0.5044;
107.260;0.3004;0.5085;
107.280;0.3004;0.5085;
107.300;0.2938;0.5659;
107.320;0.2938;0.5290;
107.340;0.3036;0.5454;
107.360;0.3036;0.4675;
107.380;0.3036;0.5618;
107.400;0.3011;0.4962;
107.420;0.3011;0.5454;
107.440;0.2998;0.5495;
107.460;0.2998;0.5700;
107.480;0.2998;0.5085;
107.500;0.2886;0.5495;
107.520;0.2886;0.5208;
107.540;0.3024;0.4962;
107.560;0.3024;0.5372;
107.580;0.3024;0.5167;
107.600;0.3039;0.5372;
107.620;0.3039;0.5618;
107.640;0.2978;0.5044;
107.660;0.2978;0.5044;
107.680;0.2978;0.5536;
107.700;0.3020;0.5413;
107.720;0.3020;0.5167;
107.740;0.2947;0.5044;
107.760;0.2947;0.5577;
107.780;0.2947;0.5126;
107.800;0.2955;0.5167;
107.820;0.2955;0.5208;
107.840;0.2972;0.5864;
107.860;0.2972;0.5659;
107.880;0.2972;0.5618;
107.900;0.2987;0.5372;
107.920;0.2987;0.5454;
107.940;0.3001;0.5167;
107.960;0.3001;0.6069;
107.980;0.3001;0.5167;
108.000;0.2958;0.4798;
108.020;0.2958;0.5413;
108.040;0.2909;0.5044;
108.060;0.2909;0.5577;
108.080;0.2909;0.6028;
108.100;0.2978;0.5618;
108.120;0.2978;0.5454;
108.140;0.2926;0.5987;
108.160;0.2926;0.6274;
108.180;0.2926;0.4962;
108.200;0.3017;0.5249;
108.220;0.3017;0.5495;
108.240;0.3022;0.5823;
108.260;0.3022;0.5905;
108.280;0.3022;0.5577;
108.300;0.2962;0.5700;
108.320;0.2962;0.5003;
108.340;0.2979;0.5741;
108.360;0.2979;0.5700;
108.380;0.2979;0.5331;
108.400;0.2938;0.5454;
108.420;0.2938;0.4757;
108.440;0.3004;0.4552;
108.460;0.3004;0.5577;
108.480;0.3004;0.5167;
108.500;0.3019;0.4634;
108.520;0.3019;0.5249;
108.540;0.2914;0.5536;
108.560;0.2914;0.5536;
108.580;0.2914;0.4757;
108.600;0.2862;0.4675;
108.620;0.2862;0.4593;
108.640;0.2949;0.5208;
108.660;0.2949;0.4921;
108.680;0.2949;0.4921;
108.700;0.2975;0.4880;
108.720;0.2975;0.4962;
108.740;0.2840;0.4757;
108.760;0.2840;0.5249;
108.780;0.2840;0.5249;
108.800;0.2862;0.4757;
108.820;0.2862;0.5331;
108.840;0.2938;0.4716;
108.860;0.2938;0.5290;
108.880;0.2938;0.5413;
108.900;0.3016;0.5864;
108.920;0.3016;0.5208;
108.940;0.2988;0.5003;
108.960;0.2988;0.3855;
108.980;0.2988;0.4880;
109.000;0.2901;0.5741;
109.020;0.2901;0.5372;
109.040;0.2880;0.5003;
109.060;0.2880;0.5085;
109.080;0.2880;0.5618;
109.100;0.2982;0.5003;
109.120;0.2982;0.6069;
109.140;0.2871;0.5372;
109.160;0.2871;0.5085;
109.180;0.2871;0.5126;
109.200;0.2908;0.5618;
109.220;0.2908;0.5085;
109.240;0.2976;0.5454;
109.260;0.2976;0.4552;
109.280;0.2976;0.5495;
109.300;0.2952;0.5782;
109.320;0.2952;0.5700;
109.340;0.2879;0.5331;
109.360;0.2879;0.5003;
109.380;0.2879;0.5331;
109.400;0.2979;0.5495;
109.420;0.2979;0.5577;
109.440;0.2955;0.5208;
109.460;0.2955;0.4716;
109.480;0.2955;0.5372;
109.500;0.2851;0.5044;
109.520;0.2851;0.5659;
109.540;0.2929;0.5413;
109.560;0.2929;0.5536;
109.580;0.2929;0.5331;
109.600;0.2937;0.6069;
109.620;0.2937;0.5741;
109.640;0.2921;0.4921;
109.660;0.2921;0.4716;
109.680;0.2921;0.5126;
109.700;0.3037;0.5741;
109.720;0.3037;0.4716;
109.740;0.2868;0.5700;
109.760;0.2868;0.5126;
109.780;0.2868;0.5208;
109.800;0.2903;0.4388;
109.820;0.2903;0.5290;
109.840;0.2850;0.4880;
109.860;0.2850;0.5208;
109.880;0.2850;0.5003;
109.900;0.2973;0.5249;
109.920;0.2973;0.5331;
109.940;0.2897;0.4962;
109.960;0.2897;0.6274;
109.980;0.2897;0.5167;
110.000;0.3013;0.4798;
110.020;0.3013;0.5126;
110.040;0.2961;0.5331;
110.060;0.2961;0.5126;
110.080;0.2961;0.5577;
110.100;0.2879;0.5126;
110.120;0.2879;0.5249;
110.140;0.2958;0.5536;
110.160;0.2958;0.5495;
110.180;0.2958;0.5331;
110.200;0.2923;0.5126;
110.220;0.2923;0.4921;
110.240;0.3007;0.5249;
110.260;0.3007;0.5987;
110.280;0.3007;0.5167;
110.300;0.2970;0.4060;
110.320;0.2970;0.5823;
110.340;0.2843;0.5987;
110.360;0.2843;0.5741;
110.380;0.2843;0.5618;
110.400;0.2909;0.5003;
110.420;0.2909;0.5823;
110.440;0.2879;0.5331;
110.460;0.2879;0.6151;
110.480;0.2879;0.5003;
110.500;0.2900;0.4716;
110.520;0.2900;0.5577;
110.540;0.2987;0.5700;
110.560;0.2987;0.5003;
110.580;0.2987;0.5126;
110.600;0.2972;0.5249;
110.620;0.2972;0.4962;
110.640;0.2862;0.5864;
110.660;0.2862;0.5249;
110.680;0.2862;0.5413;
110.700;0.2868;0.4921;
110.720;0.2868;0.5741;
110.740;0.2903;0.5536;
110.760;0.2903;0.5741;
110.780;0.2903;0.5536;
110.800;0.2917;0.5700;
110.820;0.2917;0.5331;
110.840;0.2889;0.5495;
110.860;0.2889;0.4675;
110.880;0.2889;0.5208;
110.900;0.2941;0.5659;
110.920;0.2941;0.5413;
110.940;0.2978;0.4839;
110.960;0.2978;0.5413;
110.980;0.2978;0.5618;
111.000;0.2900;0.4798;
111.020;0.2900;0.5331;
111.040;0.2804;0.5536;
111.060;0.2804;0.4921;
111.080;0.2804;0.5290;
111.100;0.2889;0.5085;
111.120;0.2889;0.5290;
111.140;0.2891;0.5044;
111.160;0.2891;0.4880;
