MC6;
time/s;Fluo/V;P700 deltaI/I x10³;
346.100;0.3871;0.7123;
346.120;0.3880;0.7694;
346.140;0.3880;0.7914;
346.160;0.3941;0.7958;
346.180;0.3941;0.7870;
346.200;0.3941;0.7519;
346.220;0.3875;0.7299;
346.240;0.3875;0.8090;
346.260;0.3912;0.7563;
346.280;0.3912;0.8002;
346.300;0.3912;0.7607;
346.320;0.3877;0.7211;
346.340;0.3877;0.7387;
346.360;0.3892;0.7738;
346.380;0.3892;0.7343;
346.400;0.3892;0.6771;
346.420;0.3929;0.7035;
346.440;0.3929;0.8090;
346.460;0.3955;0.8222;
346.480;0.3955;0.7563;
346.500;0.3955;0.7255;
346.520;0.3858;0.7431;
346.540;0.3858;0.7343;
346.560;0.3866;0.7826;
346.580;0.3866;0.7255;
346.600;0.3866;0.6991;
346.620;0.3906;0.7826;
346.640;0.3906;0.8090;
346.660;0.3915;0.8398;
346.680;0.3915;0.7694;
346.700;0.3915;0.6859;
346.720;0.3848;0.7738;
346.740;0.3848;0.8090;
346.760;0.3926;0.7782;
346.780;0.3926;0.7782;
346.800;0.3926;0.8090;
346.820;0.3843;0.7343;
346.840;0.3843;0.8266;
346.860;0.3938;0.7650;
346.880;0.3938;0.7563;
346.900;0.3938;0.7167;
346.920;0.3912;0.7782;
346.940;0.3912;0.8046;
346.960;0.3953;0.7475;
346.980;0.3953;0.7870;
347.000;0.3953;0.8178;
347.020;0.3929;0.8090;
347.040;0.3929;0.8310;
347.060;0.3951;0.7519;
347.080;0.3951;0.7782;
347.100;0.3951;0.7563;
347.120;0.3863;0.8398;
347.140;0.3863;0.8530;
347.160;0.3898;0.8178;
347.180;0.3898;0.8442;
347.200;0.3898;0.7914;
347.220;0.3863;0.7870;
347.240;0.3863;0.8134;
347.260;0.3956;0.7694;
347.280;0.3956;0.7694;
347.300;0.3956;0.8442;
347.320;0.3903;0.8354;
347.340;0.3903;0.8574;
347.360;0.3955;0.8266;
347.380;0.3955;0.7958;
347.400;0.3955;0.7431;
347.420;0.3944;0.7607;
347.440;0.3944;0.7431;
347.460;0.3880;0.7694;
347.480;0.3880;0.7650;
347.500;0.3880;0.8046;
347.520;0.3866;0.8002;
347.540;0.3866;0.6947;
347.560;0.3878;0.7343;
347.580;0.3878;0.7299;
347.600;0.3878;0.7870;
347.620;0.3858;0.7782;
347.640;0.3858;0.7782;
347.660;0.3846;0.7255;
347.680;0.3846;0.8090;
347.700;0.3846;0.7694;
347.720;0.3871;0.8310;
347.740;0.3871;0.7475;
347.760;0.3895;0.7475;
347.780;0.3895;0.7519;
347.800;0.3895;0.7738;
347.820;0.3941;0.6815;
347.840;0.3941;0.6727;
347.860;0.3906;0.7387;
347.880;0.3906;0.7519;
347.900;0.3906;0.6947;
347.920;0.3813;0.6947;
347.940;0.3813;0.7650;
347.960;0.3823;0.7607;
347.980;0.3823;0.7738;
348.000;0.3823;0.7255;
348.020;0.3903;0.7167;
348.040;0.3903;0.7255;
348.060;0.3852;0.7914;
348.080;0.3852;0.8046;
348.100;0.3852;0.7914;
348.120;0.3848;0.7738;
348.140;0.3848;0.7694;
348.160;0.3906;0.7826;
348.180;0.3906;0.8354;
348.200;0.3906;0.8222;
348.220;0.3839;0.7431;
348.240;0.3839;0.7563;
348.260;0.3912;0.7782;
348.280;0.3912;0.8574;
348.300;0.3912;0.8002;
348.320;0.3845;0.7211;
348.340;0.3845;0.7738;
348.360;0.3872;0.8794;
348.380;0.3872;0.8002;
348.400;0.3872;0.7607;
348.420;0.3892;0.7343;
348.440;0.3892;0.8090;
348.460;0.3913;0.7914;
348.480;0.3913;0.7563;
348.500;0.3913;0.7123;
348.520;0.3848;0.7431;
348.540;0.3848;0.7563;
348.560;0.3938;0.8090;
348.580;0.3938;0.8046;
348.600;0.3938;0.7519;
348.620;0.3903;0.7475;
348.640;0.3903;0.7563;
348.660;0.3884;0.7826;
348.680;0.3884;0.7782;
348.700;0.3884;0.7343;
348.720;0.3860;0.7563;
348.740;0.3860;0.7607;
348.760;0.3919;0.7563;
348.780;0.3919;0.8046;
348.800;0.3919;0.7255;
348.820;0.3950;0.7826;
348.840;0.3950;0.8090;
348.860;0.3916;0.7826;
348.880;0.3916;0.7914;
348.900;0.3916;0.7299;
348.920;0.3834;0.7782;
348.940;0.3834;0.7914;
348.960;0.3840;0.7782;
348.980;0.3840;0.7958;
349.000;0.3840;0.6903;
349.020;0.3895;0.8266;
349.040;0.3895;0.8002;
349.060;0.3945;0.7167;
349.080;0.3945;0.7782;
349.100;0.3945;0.7299;
349.120;0.3921;0.8134;
349.140;0.3921;0.7343;
349.160;0.3831;0.7343;
349.180;0.3831;0.7475;
349.200;0.3831;0.8310;
349.220;0.3864;0.8266;
349.240;0.3864;0.8222;
349.260;0.3916;0.7035;
349.280;0.3916;0.8486;
349.300;0.3916;0.7475;
349.320;0.3872;0.7782;
349.340;0.3872;0.8354;
349.360;0.3805;0.7519;
349.380;0.3805;0.8046;
349.400;0.3805;0.8310;
349.420;0.3926;0.7914;
349.440;0.3926;0.7255;
349.460;0.3849;0.7694;
349.480;0.3849;0.7563;
349.500;0.3849;0.8266;
349.520;0.3938;0.8266;
349.540;0.3938;0.8530;
349.560;0.3869;0.7167;
349.580;0.3869;0.7387;
349.600;0.3869;0.8134;
349.620;0.3915;0.7607;
349.640;0.3915;0.6991;
349.660;0.3774;0.6287;
349.680;0.3774;0.7387;
349.700;0.3774;0.8134;
349.720;0.3893;0.7607;
349.740;0.3893;0.7299;
349.760;0.3835;0.7431;
349.780;0.3835;0.7387;
349.800;0.3835;0.8134;
349.820;0.3948;0.8178;
349.840;0.3948;0.7650;
349.860;0.3858;0.6947;
349.880;0.3858;0.7738;
349.900;0.3858;0.8046;
349.920;0.3935;0.7782;
349.940;0.3935;0.7650;
349.960;0.3898;0.7607;
349.980;0.3898;0.7079;
350.000;0.3898;0.7870;
350.020;0.3845;0.7299;
350.040;0.3845;0.7782;
350.060;0.3806;0.7519;
350.080;0.3806;0.7211;
350.100;0.3806;0.8398;
350.120;0.3887;0.7738;
350.140;0.3887;0.8090;
350.160;0.3852;0.7167;
350.180;0.3852;0.7650;
350.200;0.3852;0.7211;
350.220;0.3912;0.7255;
350.240;0.3912;0.7079;
350.260;0.3953;0.7782;
350.280;0.3953;0.7211;
350.300;0.3953;0.6683;
350.320;0.3884;0.6859;
350.340;0.3884;0.6947;
350.360;0.3977;0.7607;
350.380;0.3977;0.7343;
350.400;0.3977;0.7211;
350.420;0.3907;0.7079;
350.440;0.3907;0.8222;
350.460;0.3994;0.7343;
350.480;0.3994;0.6903;
350.500;0.3994;0.6507;
350.520;0.3845;0.7870;
350.540;0.3845;0.7299;
350.560;0.4013;0.7211;
350.580;0.4013;0.7211;
350.600;0.4013;0.7211;
350.620;0.3835;0.7079;
350.640;0.3835;0.7826;
350.660;0.3843;0.6727;
350.680;0.3843;0.7475;
350.700;0.3843;0.7738;
350.720;0.3816;0.7607;
350.740;0.3816;0.7650;
350.760;0.3880;0.7079;
350.780;0.3880;0.8090;
350.800;0.3880;0.7035;
350.820;0.3857;0.8178;
350.840;0.3857;0.7914;
350.860;0.3971;0.7958;
350.880;0.3971;0.7475;
350.900;0.3971;0.7519;
350.920;0.3875;0.7519;
350.940;0.3875;0.8266;
350.960;0.3968;0.7255;
350.980;0.3968;0.7650;
351.000;0.3968;0.6727;
351.020;0.3965;0.7782;
351.040;0.3965;0.7167;
351.060;0.3948;0.7650;
351.080;0.3948;0.7870;
351.100;0.3948;0.7387;
351.120;0.3820;0.7650;
351.140;0.3820;0.7431;
351.160;0.3913;0.7387;
351.180;0.3913;0.6727;
351.200;0.3913;0.7431;
351.220;0.3866;0.7607;
351.240;0.3866;0.8222;
351.260;0.3898;0.7563;
351.280;0.3898;0.7563;
351.300;0.3898;0.7079;
351.320;0.3831;0.8046;
351.340;0.3831;0.7079;
351.360;0.3922;0.7738;
351.380;0.3922;0.7650;
351.400;0.3922;0.7694;
351.420;0.3864;0.7694;
351.440;0.3864;0.8134;
351.460;0.3926;0.7123;
351.480;0.3926;0.7563;
351.500;0.3926;0.8046;
351.520;0.3955;0.7782;
351.540;0.3955;0.7563;
351.560;0.3881;0.7694;
351.580;0.3881;0.7694;
351.600;0.3881;0.6947;
351.620;0.4002;0.7167;
351.640;0.4002;0.7299;
351.660;0.3811;0.6859;
351.680;0.3811;0.8046;
351.700;0.3811;0.7387;
351.720;0.3872;0.7211;
351.740;0.3872;0.7035;
351.760;0.3924;0.6595;
351.780;0.3924;0.7870;
351.800;0.3924;0.7870;
351.820;0.3944;0.7343;
351.840;0.3944;0.6947;
351.860;0.3805;0.7914;
351.880;0.3805;0.8266;
351.900;0.3805;0.7299;
351.920;0.3829;0.7255;
351.940;0.3829;0.7299;
351.960;0.3884;0.7563;
351.980;0.3884;0.8090;
352.000;0.3884;0.7650;
352.020;0.3854;0.7255;
352.040;0.3854;0.7958;
352.060;0.3889;0.7431;
352.080;0.3889;0.8618;
352.100;0.3889;0.7123;
352.120;0.3918;0.7563;
352.140;0.3918;0.6683;
352.160;0.3855;0.7563;
352.180;0.3855;0.7035;
352.200;0.3855;0.7299;
352.220;0.4025;0.6947;
352.240;0.4025;0.7563;
352.260;0.3988;0.7914;
352.280;0.3988;0.7079;
352.300;0.3988;0.8002;
352.320;0.3921;0.7650;
352.340;0.3921;0.6903;
352.360;0.3863;0.6991;
352.380;0.3863;0.8442;
352.400;0.3863;0.7738;
352.420;0.3926;0.7563;
352.440;0.3926;0.6947;
352.460;0.3921;0.7475;
352.480;0.3921;0.7650;
352.500;0.3921;0.8222;
352.520;0.3858;0.7123;
352.540;0.3858;0.7211;
352.560;0.3887;0.7255;
352.580;0.3887;0.7255;
352.600;0.3887;0.7650;
352.620;0.3913;0.6903;
352.640;0.3913;0.7563;
352.660;0.3976;0.7738;
352.680;0.3976;0.7299;
352.700;0.3976;0.7519;
352.720;0.4009;0.8090;
352.740;0.4009;0.7782;
352.760;0.3881;0.7607;
352.780;0.3881;0.7431;
352.800;0.3881;0.7738;
352.820;0.3887;0.7211;
352.840;0.3887;0.8442;
352.860;0.3897;0.6947;
352.880;0.3897;0.7035;
352.900;0.3897;0.7694;
352.920;0.3971;0.7563;
352.940;0.3971;0.7914;
352.960;0.3878;0.6375;
352.980;0.3878;0.7123;
353.000;0.3878;0.6507;
353.020;0.3863;0.7475;
353.040;0.3863;0.7650;
353.060;0.3898;0.6243;
353.080;0.3898;0.6507;
353.100;0.3898;0.7475;
353.120;0.3897;0.7255;
353.140;0.3897;0.7607;
353.160;0.3868;0.7123;
353.180;0.3868;0.7343;
353.200;0.3868;0.7255;
353.220;0.3939;0.7387;
353.240;0.3939;0.8002;
353.260;0.3907;0.7387;
353.280;0.3907;0.6815;
353.300;0.3907;0.7563;
353.320;0.3866;0.7826;
353.340;0.3866;0.7167;
353.360;0.3820;0.7035;
353.380;0.3820;0.7475;
353.400;0.3820;0.6815;
353.420;0.3793;0.7035;
353.440;0.3793;0.8442;
353.460;0.3854;0.7167;
353.480;0.3854;0.7519;
353.500;0.3854;0.7255;
353.520;0.3849;0.7826;
353.540;0.3849;0.6903;
353.560;0.3843;0.8178;
353.580;0.3843;0.7519;
353.600;0.3843;0.7519;
353.620;0.3948;0.6551;
353.640;0.3948;0.7650;
353.660;0.3878;0.6551;
353.680;0.3878;0.7782;
353.700;0.3878;0.7255;
353.720;0.3874;0.6903;
353.740;0.3874;0.6903;
353.760;0.3913;0.6639;
353.780;0.3913;0.6595;
353.800;0.3913;0.7387;
353.820;0.3897;0.6859;
353.840;0.3897;0.7167;
353.860;0.3988;0.7519;
353.880;0.3988;0.6112;
353.900;0.3988;0.7738;
353.920;0.3935;0.6243;
353.940;0.3935;0.7387;
353.960;0.3900;0.8134;
353.980;0.3900;0.8002;
354.000;0.3900;0.7563;
354.020;0.3910;0.7211;
354.040;0.3910;0.6771;
354.060;0.3901;0.7607;
354.080;0.3901;0.7650;
354.100;0.3901;0.7211;
354.120;0.3806;0.6991;
354.140;0.3806;0.7255;
354.160;0.3906;0.7387;
354.180;0.3906;0.7738;
354.200;0.3906;0.7519;
354.220;0.3785;0.5936;
354.240;0.3785;0.7519;
354.260;0.3877;0.7079;
354.280;0.3877;0.8090;
354.300;0.3877;0.6991;
354.320;0.3953;0.7475;
354.340;0.3953;0.7299;
354.360;0.3973;0.7782;
354.380;0.3973;0.7519;
354.400;0.3973;0.6991;
354.420;0.3924;0.6947;
354.440;0.3924;0.6815;
354.460;0.3907;0.7299;
354.480;0.3907;0.7167;
354.500;0.3907;0.6771;
354.520;0.3892;0.6727;
354.540;0.3892;0.6859;
354.560;0.3852;0.6639;
354.580;0.3852;0.7387;
354.600;0.3852;0.6815;
354.620;0.3915;0.6771;
354.640;0.3915;0.6771;
354.660;0.3967;0.7475;
354.680;0.3967;0.7343;
354.700;0.3967;0.7519;
354.720;0.3948;0.7343;
354.740;0.3948;0.7607;
354.760;0.3979;0.7343;
354.780;0.3979;0.7607;
354.800;0.3979;0.7519;
354.820;0.3846;0.7870;
354.840;0.3846;0.7343;
354.860;0.3956;0.6947;
354.880;0.3956;0.6991;
354.900;0.3956;0.6463;
354.920;0.3860;0.7914;
354.940;0.3860;0.7255;
354.960;0.3846;0.7826;
354.980;0.3846;0.6639;
355.000;0.3846;0.6991;
355.020;0.3884;0.7035;
355.040;0.3884;0.7255;
355.060;0.3883;0.7211;
355.080;0.3883;0.7431;
355.100;0.3883;0.6771;
355.120;0.3890;0.7914;
355.140;0.3890;0.7387;
355.160;0.3871;0.6815;
355.180;0.3871;0.6815;
355.200;0.3871;0.6859;
355.220;0.3892;0.7475;
355.240;0.3892;0.7563;
355.260;0.3988;0.7211;
355.280;0.3988;0.7826;
355.300;0.3988;0.6859;
355.320;0.3852;0.8178;
355.340;0.3852;0.8310;
355.360;0.3935;0.5980;
355.380;0.3935;0.6595;
355.400;0.3935;0.6551;
355.420;0.3933;0.7607;
355.440;0.3933;0.6815;
355.460;0.3951;0.7167;
355.480;0.3951;0.6331;
355.500;0.3951;0.7519;
355.520;0.3866;0.7123;
355.540;0.3866;0.7563;
355.560;0.3787;0.6595;
355.580;0.3787;0.7475;
355.600;0.3787;0.7826;
355.620;0.3881;0.7519;
355.640;0.3881;0.7255;
355.660;0.3776;0.6551;
355.680;0.3776;0.6903;
355.700;0.3776;0.7167;
355.720;0.3947;0.7211;
355.740;0.3947;0.6551;
355.760;0.3959;0.7035;
355.780;0.3959;0.7123;
355.800;0.3959;0.7431;
355.820;0.3916;0.6639;
355.840;0.3916;0.6859;
355.860;0.3930;0.6683;
355.880;0.3930;0.7563;
355.900;0.3930;0.7563;
355.920;0.3886;0.7035;
355.940;0.3886;0.7211;
355.960;0.3927;0.7431;
355.980;0.3927;0.7563;
356.000;0.3927;0.6859;
356.020;0.3861;0.6859;
356.040;0.3861;0.6727;
356.060;0.3918;0.7650;
356.080;0.3918;0.6639;
356.100;0.3918;0.6859;
356.120;0.3800;0.6727;
356.140;0.3800;0.7343;
356.160;0.3845;0.7123;
356.180;0.3845;0.7035;
356.200;0.3845;0.6507;
356.220;0.3945;0.7299;
356.240;0.3945;0.6727;
356.260;0.3860;0.7387;
356.280;0.3860;0.6991;
356.300;0.3860;0.6595;
356.320;0.3866;0.6771;
356.340;0.3866;0.6991;
356.360;0.4013;0.7343;
356.380;0.4013;0.7123;
356.400;0.4013;0.7431;
356.420;0.3840;0.6859;
356.440;0.3840;0.7079;
356.460;0.3897;0.7650;
356.480;0.3897;0.7650;
356.500;0.3897;0.7387;
356.520;0.3806;0.7255;
356.540;0.3806;0.6859;
356.560;0.3938;0.7167;
356.580;0.3938;0.7607;
356.600;0.3938;0.7607;
356.620;0.3938;0.7387;
356.640;0.3938;0.6375;
356.660;0.3849;0.7123;
356.680;0.3849;0.6683;
356.700;0.3849;0.6903;
356.720;0.3961;0.7299;
356.740;0.3961;0.7079;
356.760;0.3953;0.6815;
356.780;0.3953;0.7431;
356.800;0.3953;0.7343;
356.820;0.3887;0.7299;
356.840;0.3887;0.7563;
356.860;0.3921;0.7255;
356.880;0.3921;0.6727;
356.900;0.3921;0.6903;
356.920;0.3875;0.7255;
356.940;0.3875;0.7563;
356.960;0.3889;0.6551;
356.980;0.3889;0.7387;
357.000;0.3889;0.7079;
357.020;0.3875;0.7431;
357.040;0.3875;0.7650;
357.060;0.3910;0.6639;
357.080;0.3910;0.6683;
357.100;0.3910;0.7826;
357.120;0.3887;0.8090;
357.140;0.3887;0.6991;
357.160;0.3916;0.7211;
357.180;0.3916;0.7167;
357.200;0.3916;0.7519;
357.220;0.3919;0.7167;
357.240;0.3919;0.8046;
357.260;0.3898;0.7299;
357.280;0.3898;0.7167;
357.300;0.3898;0.7123;
357.320;0.3910;0.7519;
357.340;0.3910;0.6639;
357.360;0.3875;0.7167;
357.380;0.3875;0.7299;
357.400;0.3875;0.7255;
357.420;0.3904;0.7958;
357.440;0.3904;0.6683;
357.460;0.3803;0.7079;
357.480;0.3803;0.7431;
357.500;0.3803;0.6991;
357.520;0.3944;0.7387;
357.540;0.3944;0.7343;
357.560;0.4038;0.7167;
357.580;0.4038;0.7519;
357.600;0.4038;0.6947;
357.620;0.4040;0.7738;
357.640;0.4040;0.7255;
357.660;0.3883;0.6507;
357.680;0.3883;0.6815;
357.700;0.3883;0.6727;
357.720;0.3765;0.6683;
357.740;0.3765;0.6815;
357.760;0.3855;0.6859;
357.780;0.3855;0.6991;
357.800;0.3855;0.6991;
357.820;0.3918;0.6991;
357.840;0.3918;0.7079;
357.860;0.3868;0.7694;
357.880;0.3868;0.7387;
357.900;0.3868;0.7255;
357.920;0.4017;0.6991;
357.940;0.4017;0.6903;
357.960;0.3898;0.7299;
357.980;0.3898;0.6815;
358.000;0.3898;0.7387;
358.020;0.3909;0.6903;
358.040;0.3909;0.6815;
358.060;0.3886;0.7387;
358.080;0.3886;0.7343;
358.100;0.3886;0.7167;
358.120;0.3878;0.7255;
358.140;0.3878;0.6771;
358.160;0.3877;0.6903;
358.180;0.3877;0.7387;
358.200;0.3877;0.7431;
358.220;0.3886;0.7035;
358.240;0.3886;0.7694;
358.260;0.3944;0.7123;
358.280;0.3944;0.6595;
358.300;0.3944;0.7079;
358.320;0.3866;0.6859;
358.340;0.3866;0.7431;
358.360;0.3845;0.6991;
358.380;0.3845;0.7211;
358.400;0.3845;0.7255;
358.420;0.3912;0.6903;
358.440;0.3912;0.7387;
358.460;0.3932;0.8134;
358.480;0.3932;0.7299;
358.500;0.3932;0.6771;
358.520;0.3926;0.6815;
358.540;0.3926;0.7475;
358.560;0.3900;0.7870;
358.580;0.3900;0.7299;
358.600;0.3900;0.6991;
358.620;0.3791;0.7650;
358.640;0.3791;0.8134;
358.660;0.3842;0.7694;
358.680;0.3842;0.7299;
358.700;0.3842;0.6639;
358.720;0.3877;0.7387;
358.740;0.3877;0.8002;
358.760;0.3787;0.8266;
358.780;0.3787;0.7167;
358.800;0.3787;0.6639;
358.820;0.3930;0.7123;
358.840;0.3930;0.7694;
358.860;0.3889;0.7343;
358.880;0.3889;0.7738;
358.900;0.3889;0.7079;
358.920;0.3932;0.7167;
358.940;0.3932;0.7167;
358.960;0.3916;0.7299;
358.980;0.3916;0.7343;
359.000;0.3916;0.7475;
359.020;0.3897;0.7650;
359.040;0.3897;0.7343;
359.060;0.3860;0.7650;
359.080;0.3860;0.7607;
359.100;0.3860;0.7123;
359.120;0.3921;0.6683;
359.140;0.3921;0.7299;
359.160;0.3921;0.7123;
359.180;0.3921;0.7519;
359.200;0.3921;0.7343;
359.220;0.3880;0.7299;
359.240;0.3880;0.7079;
359.260;0.3900;0.7079;
359.280;0.3900;0.7387;
359.300;0.3900;0.7519;
359.320;0.3916;0.7211;
359.340;0.3916;0.6551;
359.360;0.3878;0.7299;
359.380;0.3878;0.7343;
359.400;0.3878;0.7475;
359.420;0.3929;0.7079;
359.440;0.3929;0.7035;
359.460;0.3855;0.6771;
359.480;0.3855;0.7299;
359.500;0.3855;0.7255;
359.520;0.3918;0.7607;
359.540;0.3918;0.7431;
359.560;0.3868;0.6727;
359.580;0.3868;0.7299;
359.600;0.3868;0.7211;
359.620;0.3933;0.7475;
359.640;0.3933;0.7211;
359.660;0.3863;0.6727;
359.680;0.3863;0.7607;
359.700;0.3863;0.7782;
359.720;0.3903;0.6859;
359.740;0.3903;0.7079;
359.760;0.3959;0.7035;
359.780;0.3959;0.7299;
359.800;0.3959;0.7475;
359.820;0.3967;0.7387;
359.840;0.3967;0.6639;
359.860;0.3936;0.6815;
359.880;0.3936;0.7563;
359.900;0.3936;0.8442;
359.920;0.3918;0.7035;
359.940;0.3918;0.6683;
359.960;0.3834;0.7299;
359.980;0.3834;0.6903;
360.000;0.3834;0.7650;
360.020;0.3840;0.6947;
360.040;0.3840;0.6112;
360.060;0.3881;0.7475;
360.080;0.3881;0.7958;
360.100;0.3881;0.7211;
360.120;0.3823;0.6463;
360.140;0.3823;0.6507;
360.160;0.3892;0.6243;
360.180;0.3892;0.7035;
360.200;0.3892;0.7167;
360.220;0.3938;0.6947;
360.240;0.3938;0.7475;
360.260;0.3938;0.6903;
360.280;0.3938;0.6991;
360.300;0.3938;0.6903;
360.320;0.3861;0.6463;
360.340;0.3861;0.7123;
360.360;0.3852;0.6947;
360.380;0.3852;0.7826;
360.400;0.3852;0.7826;
360.420;0.3921;0.7079;
360.440;0.3921;0.7826;
360.460;0.3926;0.7035;
360.480;0.3926;0.6551;
360.500;0.3926;0.7167;
360.520;0.3901;0.7079;
360.540;0.3901;0.7431;
360.560;0.3938;0.7519;
360.580;0.3938;0.6551;
360.600;0.3938;0.7519;
360.620;0.3864;0.7299;
360.640;0.3864;0.7079;
360.660;0.3922;0.7387;
360.680;0.3922;0.7255;
360.700;0.3922;0.7607;
360.720;0.3895;0.7870;
360.740;0.3895;0.8046;
360.760;0.3922;0.7167;
360.780;0.3922;0.7431;
360.800;0.3922;0.6507;
360.820;0.3897;0.7387;
360.840;0.3897;0.7475;
360.860;0.3837;0.7563;
360.880;0.3837;0.6947;
360.900;0.3837;0.7431;
360.920;0.3926;0.8046;
360.940;0.3926;0.7958;
360.960;0.3819;0.7563;
360.980;0.3819;0.6947;
361.000;0.3819;0.7123;
361.020;0.3958;0.8090;
361.040;0.3958;0.8046;
361.060;0.3919;0.7607;
361.080;0.3919;0.7607;
361.100;0.3919;0.7563;
361.120;0.4008;0.7738;
361.140;0.4008;0.8178;
361.160;0.3950;0.7607;
361.180;0.3950;0.7475;
361.200;0.3950;0.7607;
361.220;0.3918;0.7694;
361.240;0.3918;0.8222;
361.260;0.3834;0.6815;
361.280;0.3834;0.7079;
361.300;0.3834;0.5980;
361.320;0.3810;0.7255;
361.340;0.3810;0.7211;
361.360;0.3985;0.6771;
361.380;0.3985;0.7123;
361.400;0.3985;0.7870;
361.420;0.3875;0.7255;
361.440;0.3875;0.7299;
361.460;0.3832;0.7563;
361.480;0.3832;0.7826;
361.500;0.3832;0.7563;
361.520;0.3785;0.7431;
361.540;0.3785;0.7167;
361.560;0.3907;0.7431;
361.580;0.3907;0.7782;
361.600;0.3907;0.7299;
361.620;0.3874;0.6683;
361.640;0.3874;0.7255;
361.660;0.3878;0.7035;
361.680;0.3878;0.7299;
361.700;0.3878;0.8310;
361.720;0.3835;0.6771;
361.740;0.3835;0.7167;
361.760;0.3904;0.7650;
361.780;0.3904;0.7563;
361.800;0.3904;0.7826;
361.820;0.3863;0.6859;
361.840;0.3863;0.7343;
361.860;0.3884;0.7079;
361.880;0.3884;0.7519;
361.900;0.3884;0.7475;
361.920;0.3874;0.7694;
361.940;0.3874;0.7167;
361.960;0.3842;0.7387;
361.980;0.3842;0.7343;
362.000;0.3842;0.7563;
362.020;0.4032;0.6815;
362.040;0.4032;0.7607;
362.060;0.3904;0.6991;
362.080;0.3904;0.7650;
362.100;0.3904;0.8046;
362.120;0.3864;0.6507;
362.140;0.3864;0.7431;
362.160;0.3802;0.7299;
362.180;0.3802;0.8310;
362.200;0.3802;0.7299;
362.220;0.3806;0.6859;
362.240;0.3806;0.6947;
362.260;0.3897;0.6815;
362.280;0.3897;0.7607;
362.300;0.3897;0.6859;
362.320;0.3910;0.6683;
362.340;0.3910;0.7211;
362.360;0.3893;0.7299;
362.380;0.3893;0.7563;
362.400;0.3893;0.7211;
362.420;0.3887;0.6903;
362.440;0.3887;0.7826;
362.460;0.3861;0.7123;
362.480;0.3861;0.7123;
362.500;0.3863;0.7123;
362.520;0.3863;0.7123;
362.540;0.3864;0.7167;
362.560;0.3864;0.7167;
362.580;0.3866;0.7167;
362.600;0.3866;0.7167;
362.620;0.3868;0.7167;
362.640;0.3868;0.7211;
362.660;0.3869;0.7211;
362.680;0.3869;0.7211;
362.700;0.3871;0.7211;
362.720;0.3872;0.7255;
362.740;0.3872;0.7255;
362.760;0.3874;0.7255;
362.780;0.3874;0.7255;
362.800;0.3875;0.7255;
362.820;0.3875;0.7299;
362.840;0.3877;0.7299;
362.860;0.3877;0.7299;
362.880;0.3878;0.7299;
362.900;0.3878;0.7299;
362.920;0.3880;0.7343;
362.940;0.3881;0.7343;
362.960;0.3881;0.7343;
362.980;0.3883;0.7343;
363.000;0.3883;0.7387;
363.020;0.3884;0.7387;
363.040;0.3884;0.7387;
363.060;0.3886;0.7387;
363.080;0.3886;0.7387;
363.100;0.3887;0.7431;
363.120;0.3887;0.7431;
363.140;0.3889;0.7431;
363.160;0.3889;0.7431;
363.180;0.3868;0.7255;
363.200;0.3863;0.6463;
363.220;0.3961;0.7079;
363.240;0.3955;0.7738;
363.260;0.3985;0.6991;
363.280;0.4006;0.6903;
363.300;0.4009;0.6903;
363.320;0.3863;0.6771;
363.340;0.3854;0.7255;
363.360;0.5473;1.8906;
363.380;0.9064;4.0627;
363.400;0.9290;3.4515;
363.420;0.9354;2.9854;
363.440;0.9414;2.8360;
363.460;0.9484;2.7920;
363.480;0.9449;2.8228;
363.500;0.9489;2.7832;
363.520;0.9495;2.8228;
363.540;0.9476;2.7788;
363.560;0.9446;2.4930;
363.580;0.9444;0.6331;
363.600;0.9447;0.6243;
363.620;0.4686;0.6463;
363.640;0.4693;0.6815;
363.660;0.4563;0.6287;
363.680;0.4418;0.7035;
363.700;0.4426;0.7211;
363.720;0.4260;0.7387;
363.740;0.4254;0.6859;
363.760;0.4211;0.6947;
363.780;0.4164;0.7123;
363.800;0.4165;0.7255;
363.820;0.4193;0.7299;
363.840;0.4200;0.7035;
363.860;0.4116;0.7211;
363.880;0.4038;0.6727;
363.900;0.4035;0.7299;
363.920;0.4069;0.7211;
363.940;0.4063;0.7343;
363.960;0.4014;0.7519;
363.980;0.3973;0.6903;
364.000;0.3968;0.7343;
364.020;0.4045;0.7035;
364.040;0.4046;0.7167;
364.060;0.4016;0.7607;
364.080;0.3987;0.7167;
364.100;0.3985;0.7255;
364.120;0.4006;0.7211;
364.140;0.4008;0.7694;
364.160;0.3999;0.7035;
364.180;0.3997;0.7343;
364.200;0.3997;0.7167;
364.220;0.4003;0.7607;
364.240;0.3997;0.7255;
364.260;0.4003;0.7870;
364.280;0.4002;0.6947;
364.300;0.4003;0.7123;
364.320;0.3938;0.7694;
364.340;0.3945;0.7826;
364.360;0.3951;0.7211;
364.380;0.3959;0.7211;
364.400;0.3962;0.7650;
364.420;0.3985;0.6947;
364.440;0.3987;0.7650;
364.460;0.3976;0.7475;
364.480;0.3961;0.7475;
364.500;0.3962;0.7035;
364.520;0.3912;0.7475;
364.540;0.3916;0.7650;
364.560;0.3939;0.7387;
364.580;0.3962;0.7431;
364.600;0.3964;0.7607;
364.620;0.3932;0.7299;
364.640;0.3929;0.6200;
364.660;0.3939;0.6947;
364.680;0.3945;0.6991;
364.700;0.3947;0.6639;
